epoch,train_loss,val_f1,val_auc
0,1.8035945892333984,0.9218551585363471,0.49006318212643313
1,1.738478422164917,0.9194388934602876,0.5242315110623689
2,1.6904925107955933,0.897785142672379,0.5393704131964312
3,1.6575572490692139,0.8672739512769807,0.5464144520736645
4,1.6353803873062134,0.8619739797431877,0.5690230015682285
5,1.605505347251892,0.8515527950310559,0.5569398020111471
6,1.6108005046844482,0.7637296318648159,0.5519322588848623
7,1.5767098665237427,0.7715529821038746,0.5882400767160446
8,1.5617570877075195,0.7644080115335581,0.6146121415856062
9,1.5472774505615234,0.7691370412844036,0.6213564408629495
10,1.5336084365844727,0.7623047203090878,0.6206369259541823
11,1.5177785158157349,0.769976822963095,0.6259870713861868
12,1.487826943397522,0.77472881153892,0.6301056540996461
13,1.4954030513763428,0.7703993003558122,0.630504300707822
14,1.4815318584442139,0.7565216328824701,0.6367829645877042
15,1.4621764421463013,0.7349684934601963,0.6419798461440651
16,1.464195966720581,0.7071406347230865,0.6435882327229958
17,1.4538884162902832,0.6672142183923522,0.6468176046898511
18,1.4385795593261719,0.6717438732215277,0.6382757472926865
19,1.4150686264038086,0.6940586672251529,0.6333784954012758
20,1.4109506607055664,0.6812344106564772,0.632224522908852
21,1.3955661058425903,0.6670155382014331,0.6337558768834637
22,1.3870991468429565,0.6758250475988999,0.6318884173607138
23,1.3840395212173462,0.678477811293913,0.6294735202492212
24,1.3788045644760132,0.6681227941666111,0.6316855873969525
25,1.3652950525283813,0.5793365482975303,0.6352728465996991
26,1.355925440788269,0.5578522850722503,0.6443633376247695
27,1.346139907836914,0.5548475668900065,0.6408094814249687
28,1.3312007188796997,0.5555389846686154,0.637958680356878
29,1.3280303478240967,0.546293374209158,0.638640271684998
30,1.3065900802612305,0.5365085136035872,0.6366374584101553
31,1.281641960144043,0.5339421428679784,0.634463414181872
32,1.2922357320785522,0.5310138227825003,0.636117471443406
33,1.2661212682724,0.5235706200862675,0.6376486783965922
34,1.2585598230361938,,
35,1.240444540977478,,
36,1.223376989364624,,
37,1.2095869779586792,,
38,1.1962121725082397,,
39,1.2069498300552368,,
40,1.1787890195846558,,
41,1.167445421218872,,
42,1.1606814861297607,,
43,1.1483384370803833,,
44,1.1370056867599487,,
45,1.1185557842254639,,
46,1.111901044845581,,
47,1.0793609619140625,,
48,1.0671483278274536,,
49,1.0474361181259155,,
50,1.0525652170181274,,
51,1.0393754243850708,,
52,1.0366438627243042,,
53,1.018426537513733,,
54,1.0021722316741943,,
55,0.9938930869102478,,
56,0.9995912313461304,,
57,0.9636417627334595,,
58,0.9697690606117249,,
59,0.947529673576355,,
60,0.9378305673599243,,
61,0.9371024370193481,,
62,0.9051787257194519,,
63,0.9053604006767273,,
64,0.8883700966835022,,
65,0.889168381690979,,
66,0.9082779884338379,,
67,0.8773990273475647,,
68,0.8626219034194946,,
69,0.8768270015716553,,
70,0.858295202255249,,
71,0.8520135879516602,,
72,0.8520085215568542,,
73,0.8373818397521973,,
74,0.8307899236679077,,
75,0.8123087882995605,,
76,0.7968845367431641,,
77,0.7980993390083313,,
78,0.8020894527435303,,
79,0.7783119678497314,,
80,0.7868927717208862,,
81,0.7645081877708435,,
82,0.7761890292167664,,
83,0.7642095685005188,,
84,0.7660936713218689,,
85,0.7551896572113037,,
86,0.7490419745445251,,
87,0.7678835988044739,,
88,0.725104570388794,,
89,0.7329632043838501,,
90,0.7422363758087158,,
91,0.7254562973976135,,
92,0.7329196333885193,,
93,0.7192524075508118,,
94,0.702046275138855,,
95,0.712286651134491,,
96,0.7018910646438599,,
97,0.6813880205154419,,
98,0.6919828057289124,,
99,0.6752617955207825,,
